listing_id,review_id,date,reviewer_id
494,1930,2019-04-12,9753
203,1931,2017-09-01,7929
96,1932,2017-04-13,7135
469,1933,2021-11-24,9235
478,1934,2022-08-12,11749
325,1935,2018-05-25,5520
138,1936,2025-10-23,10637
9,1937,2019-03-31,5114
598,1938,2019-08-12,7338
250,1939,2020-12-10,9059
446,1940,2020-10-06,5776
527,1941,2018-03-06,5424
542,1942,2025-01-07,8063
515,1943,2016-07-30,5489
103,1944,2024-02-09,10707
549,1945,2021-05-21,6992
88,1946,2019-07-02,6688
597,1947,2016-12-11,7658
95,1948,2016-09-22,7049
235,1949,2020-11-09,8943
548,1950,2020-08-16,6399
107,1951,2024-12-21,5121
498,1952,2024-12-14,9493
80,1953,2022-02-25,8736
100,1954,2016-07-04,10039
416,1955,2023-01-28,9296
328,1956,2020-09-29,7467
132,1957,2019-09-16,11233
466,1958,2025-05-29,5433
417,1959,2023-03-15,9488
3,1960,2017-08-07,8504
593,1961,2023-05-13,6621
251,1962,2026-05-14,11624
74,1963,2020-03-04,7156
184,1964,2023-12-04,11087
201,1965,2016-02-20,8311
35,1966,2016-08-04,6512
200,1967,2016-08-10,6515
515,1968,2020-11-03,7746
344,1969,2026-03-16,10696
20,1970,2023-07-28,7674
142,1971,2017-11-19,7361
98,1972,2017-01-27,7369
158,1973,2016-04-21,8307
419,1974,2021-05-21,5300
106,1975,2019-07-14,5617
263,1976,2019-08-02,11050
580,1977,2017-08-03,5156
98,1978,2025-08-23,8291
435,1979,2026-01-05,7046
211,1980,2025-07-08,11063
532,1981,2017-07-30,6054
139,1982,2025-07-25,6119
285,1983,2016-06-02,5258
328,1984,2018-08-08,9809
134,1985,2018-01-24,10446
181,1986,2016-07-12,8051
387,1987,2017-07-26,10365
29,1988,2017-01-26,10433
48,1989,2025-07-14,5618
117,1990,2024-07-02,6701
263,1991,2021-12-28,7512
215,1992,2018-07-04,9717
104,1993,2018-02-27,6866
179,1994,2020-01-29,6487
530,1995,2020-03-31,5956
220,1996,2017-10-10,6992
261,1997,2019-10-06,11819
422,1998,2023-08-14,7320
342,1999,2017-06-01,6774
312,2000,2018-01-30,9100
410,2001,2019-05-07,11328
306,2002,2022-11-01,8626
439,2003,2024-11-22,5040
178,2004,2018-12-16,9781
525,2005,2020-10-27,8517
198,2006,2019-01-01,6424
56,2007,2024-03-07,11637
598,2008,2019-12-31,7027
448,2009,2024-05-31,8717
485,2010,2023-01-04,11725
249,2011,2019-02-07,10422
587,2012,2022-03-03,10218
370,2013,2017-12-27,10094
484,2014,2025-04-24,6900
365,2015,2020-07-15,11839
95,2016,2019-10-02,10639
182,2017,2020-04-20,8311
380,2018,2025-02-16,7723
577,2019,2025-07-01,5543
274,2020,2021-06-21,11258
400,2021,2017-10-07,8028
253,2022,2025-10-13,10239
524,2023,2016-09-05,10075
427,2024,2020-09-01,7458
108,2025,2018-12-27,8872
379,2026,2018-06-16,7041
415,2027,2025-07-09,9764
380,2028,2017-10-14,7363
453,2029,2024-09-19,7218
404,2030,2020-11-13,10895
326,2031,2023-06-24,6911
347,2032,2018-05-03,9597
595,2033,2023-11-02,10647
418,2034,2017-06-05,11241
591,2035,2022-03-08,7777
256,2036,2017-09-23,7372
208,2037,2025-11-02,10792
398,2038,2021-07-15,9852
155,2039,2019-05-04,5845
347,2040,2021-04-28,5670
161,2041,2023-03-10,8749
429,2042,2018-03-15,11102
561,2043,2018-07-08,7654
278,2044,2018-05-20,10401
294,2045,2020-08-09,9493
337,2046,2021-08-10,11136
440,2047,2018-10-06,10478
592,2048,2016-04-17,8382
104,2049,2020-05-29,10986
552,2050,2017-08-25,7425
580,2051,2021-04-10,9835
243,2052,2022-11-27,9984
560,2053,2024-10-29,10384
80,2054,2020-08-27,5787
363,2055,2025-08-25,6839
513,2056,2016-12-07,5831
404,2057,2026-01-21,11402
528,2058,2023-05-10,6611
473,2059,2016-12-28,5239
251,2060,2016-04-04,9072
214,2061,2021-04-25,6071
389,2062,2016-08-29,8862
171,2063,2024-09-09,11800
5,2064,2017-01-25,7243
550,2065,2022-11-18,8470
494,2066,2022-03-18,10829
20,2067,2022-03-27,6146
396,2068,2024-03-16,7253
588,2069,2018-05-01,5965
135,2070,2017-05-16,7338
408,2071,2024-10-15,6609
305,2072,2024-10-12,11334
453,2073,2020-06-13,6506
332,2074,2023-03-16,7277
148,2075,2024-05-24,9736
169,2076,2020-05-10,11901
304,2077,2019-11-11,11149
416,2078,2018-04-20,11684
196,2079,2022-09-14,5891
472,2080,2017-07-22,11128
600,2081,2025-08-25,11607
308,2082,2016-02-16,6763
405,2083,2025-03-15,9691
269,2084,2021-09-02,11934
82,2085,2023-06-28,5899
186,2086,2023-03-14,8388
393,2087,2024-01-22,7393
581,2088,2021-02-27,5724
420,2089,2021-01-23,10506
27,2090,2020-08-13,10586
564,2091,2018-07-07,6789
337,2092,2018-06-22,9915
114,2093,2016-05-14,5859
399,2094,2017-03-16,6391
359,2095,2024-10-21,11335
585,2096,2016-04-22,5930
411,2097,2024-09-13,10885
253,2098,2022-05-14,9928
279,2099,2024-03-14,9793
35,2100,2024-07-15,11179
84,2101,2018-03-08,6854
238,2102,2019-01-19,7227
221,2103,2021-05-04,10454
430,2104,2025-05-05,8948
211,2105,2023-09-09,7241
547,2106,2024-11-28,5822
289,2107,2016-07-05,11762
577,2108,2022-02-12,11530
272,2109,2016-12-28,10966
64,2110,2016-10-18,8556
506,2111,2022-09-25,6773
39,2112,2016-10-29,7056
558,2113,2017-01-08,5849
411,2114,2016-02-12,7317
593,2115,2023-05-04,10819
86,2116,2024-08-26,5204
49,2117,2025-07-07,7552
166,2118,2026-01-08,5316
155,2119,2021-12-09,9602
428,2120,2025-07-26,8416
122,2121,2020-07-13,9458
34,2122,2024-05-21,5592
41,2123,2018-10-06,7391
148,2124,2017-05-14,11927
206,2125,2018-11-22,9111
338,2126,2019-05-23,9534
268,2127,2025-12-16,6277
62,2128,2018-05-08,7615
203,2129,2016-11-01,8485
63,2130,2023-10-19,8916
580,2131,2023-07-12,5787
498,2132,2025-05-22,9847
103,2133,2018-04-21,9452
392,2134,2016-08-28,5654
332,2135,2024-10-29,8936
102,2136,2025-08-03,10749
89,2137,2024-11-12,9059
119,2138,2018-04-12,6107
101,2139,2022-07-15,10585
317,2140,2026-05-21,11943
17,2141,2017-07-08,7485
476,2142,2023-07-03,5035
166,2143,2021-11-03,9551
91,2144,2019-03-31,5753
123,2145,2017-06-26,11884
547,2146,2021-02-24,11972
307,2147,2019-07-22,6119
497,2148,2023-10-26,5615
219,2149,2020-11-21,8902
523,2150,2020-02-18,9021
390,2151,2019-04-21,8511
193,2152,2022-10-14,5587
245,2153,2022-03-19,11460
82,2154,2016-06-02,10219
512,2155,2019-05-20,10035
114,2156,2023-05-17,8104
126,2157,2024-10-09,9731
294,2158,2017-11-24,7043
156,2159,2017-05-02,7853
291,2160,2025-11-01,5392
78,2161,2023-12-18,6945
85,2162,2026-04-26,7748
224,2163,2019-09-19,5421
421,2164,2022-09-10,10435
444,2165,2023-06-04,6519
398,2166,2016-09-29,8330
562,2167,2018-11-03,11669
353,2168,2019-10-12,6369
331,2169,2017-12-19,11206
509,2170,2024-04-17,7554
77,2171,2016-01-09,6138
373,2172,2019-03-05,8985
67,2173,2023-12-08,8821
598,2174,2022-02-01,9892
283,2175,2021-11-02,9306
368,2176,2020-10-10,8198
290,2177,2021-09-06,9671
227,2178,2016-08-27,5250
379,2179,2017-03-10,9840
349,2180,2020-11-07,8698
357,2181,2023-06-10,8292
214,2182,2020-02-06,7982
517,2183,2019-04-28,6193
189,2184,2021-01-10,10227
89,2185,2021-02-09,6278
400,2186,2020-07-13,6091
371,2187,2020-07-17,8006
27,2188,2018-11-26,8135
9,2189,2021-05-05,5184
44,2190,2016-12-05,7408
282,2191,2017-03-31,11871
228,2192,2016-01-21,11704
388,2193,2021-09-16,10310
432,2194,2025-08-28,6474
267,2195,2016-06-14,11450
525,2196,2020-12-28,11373
106,2197,2025-10-31,5042
4,2198,2023-02-26,11657
422,2199,2020-08-02,9435
61,2200,2023-07-16,7227
103,2201,2021-06-13,6110
550,2202,2017-07-30,5063
484,2203,2020-07-27,6380
197,2204,2021-08-16,10899
114,2205,2017-05-13,7876
166,2206,2017-07-27,6878
147,2207,2022-03-11,6213
186,2208,2017-12-17,9555
159,2209,2019-03-08,5107
549,2210,2019-02-11,8858
335,2211,2025-09-18,6274
539,2212,2018-02-27,7932
305,2213,2016-05-10,5010
280,2214,2017-01-12,5319
568,2215,2019-01-02,8705
119,2216,2018-07-23,8055
105,2217,2023-11-25,5945
253,2218,2019-11-22,10464
31,2219,2025-04-06,11987
322,2220,2018-03-06,7610
454,2221,2026-05-27,6192
169,2222,2024-08-04,10268
544,2223,2022-08-22,6075
8,2224,2024-11-16,8577
297,2225,2017-04-26,10239
369,2226,2021-06-27,9559
42,2227,2022-09-18,11219
476,2228,2021-11-17,6968
30,2229,2017-06-06,9427
18,2230,2025-07-19,5596
25,2231,2026-01-13,7458
105,2232,2022-12-22,7356
338,2233,2018-09-20,7468
80,2234,2022-11-16,7727
130,2235,2024-10-27,11243
523,2236,2024-07-13,5783
269,2237,2019-03-25,8846
570,2238,2020-08-06,11552
466,2239,2019-03-24,11002
132,2240,2022-03-05,5298
180,2241,2016-12-14,10255
523,2242,2023-07-24,9550
229,2243,2016-04-02,8158
228,2244,2024-06-23,7820
510,2245,2026-03-27,9581
26,2246,2023-07-22,6862
476,2247,2022-04-05,9793
119,2248,2023-06-27,6195
100,2249,2018-06-27,11749
456,2250,2018-10-23,6962
413,2251,2022-09-08,9716
15,2252,2019-07-30,11670
340,2253,2022-03-13,7647
353,2254,2026-04-05,9038
382,2255,2022-08-23,9687
314,2256,2023-10-29,11292
22,2257,2022-02-09,11222
285,2258,2018-02-03,9717
1,2259,2025-05-09,8433
441,2260,2022-05-09,10223
51,2261,2023-09-25,7441
368,2262,2026-01-09,6255
533,2263,2022-10-25,11561
557,2264,2020-10-23,5121
387,2265,2016-09-30,10962
50,2266,2020-05-10,7716
431,2267,2021-02-25,6970
240,2268,2021-01-26,11194
280,2269,2020-02-29,8637
45,2270,2016-12-05,8269
326,2271,2017-08-12,8638
425,2272,2017-01-16,6824
429,2273,2023-06-12,9588
71,2274,2019-05-09,9814
566,2275,2016-08-27,6146
367,2276,2018-06-19,10202
21,2277,2021-09-28,7296
200,2278,2021-05-15,10921
409,2279,2022-11-27,10028
165,2280,2023-03-07,10020
408,2281,2019-04-26,7206
309,2282,2021-02-26,11339
511,2283,2025-08-22,6477
331,2284,2024-12-31,11648
10,2285,2021-12-17,7310
189,2286,2018-09-11,11094
145,2287,2026-02-07,7052
179,2288,2018-05-20,7469
525,2289,2016-01-20,11281
33,2290,2019-01-26,5655
466,2291,2023-12-15,6032
316,2292,2017-03-29,10899
339,2293,2019-11-01,7020
408,2294,2022-09-25,5884
336,2295,2021-12-29,7769
323,2296,2021-02-21,7308
599,2297,2016-04-27,8147
179,2298,2025-05-09,9087
577,2299,2025-01-26,8103
16,2300,2017-10-26,7273
169,2301,2020-02-20,8704
63,2302,2018-09-06,11249
219,2303,2018-06-26,10383
148,2304,2022-12-16,11511
347,2305,2023-07-30,9913
299,2306,2020-01-09,6485
228,2307,2025-07-06,5676
330,2308,2023-03-06,9405
143,2309,2021-11-21,8169
232,2310,2016-07-07,7289
21,2311,2026-03-23,11784
144,2312,2022-10-14,8564
402,2313,2018-01-22,10653
93,2314,2020-12-17,6293
102,2315,2021-06-11,7420
161,2316,2022-09-24,6137
135,2317,2016-04-18,7474
90,2318,2020-07-26,8801
555,2319,2026-05-27,11300
182,2320,2026-02-24,5976
368,2321,2023-09-04,6972
181,2322,2026-02-02,8326
392,2323,2022-10-10,6719
487,2324,2025-08-17,11833
6,2325,2020-06-10,6812
130,2326,2025-03-10,7907
34,2327,2018-06-01,5992
237,2328,2022-07-29,6285
513,2329,2016-07-03,7474
545,2330,2024-09-30,11728
367,2331,2016-02-01,6515
155,2332,2016-07-03,8424
98,2333,2023-07-13,9792
50,2334,2017-03-11,9722
246,2335,2023-03-18,6994
217,2336,2020-03-10,10070
232,2337,2021-06-27,9949
499,2338,2016-12-13,9945
64,2339,2016-01-09,5476
23,2340,2018-01-22,10805
596,2341,2023-04-08,7798
441,2342,2017-02-11,8086
150,2343,2018-01-24,11895
349,2344,2020-03-22,10861
288,2345,2023-11-07,9032
66,2346,2021-10-06,11061
378,2347,2019-12-20,9912
317,2348,2016-01-11,10956
461,2349,2022-07-01,10092
147,2350,2018-07-18,5003
293,2351,2024-11-25,11386
353,2352,2024-02-25,11584
223,2353,2017-07-13,11085
240,2354,2016-12-05,8154
480,2355,2021-03-21,11404
548,2356,2024-08-13,5618
292,2357,2019-09-19,8087
297,2358,2020-12-11,11012
295,2359,2025-05-24,7007
455,2360,2016-02-22,11409
122,2361,2022-11-23,7422
362,2362,2018-03-13,10551
107,2363,2026-04-26,5657
463,2364,2021-08-05,8505
431,2365,2023-12-24,8506
349,2366,2016-08-27,7822
182,2367,2023-05-22,8857
429,2368,2016-10-01,6024
28,2369,2024-10-15,9714
164,2370,2022-03-18,5708
329,2371,2021-05-06,9484
57,2372,2020-07-24,10424
76,2373,2024-12-09,10909
62,2374,2017-09-30,6081
252,2375,2016-10-10,10531
117,2376,2020-05-19,8919
561,2377,2023-08-16,8619
25,2378,2020-05-01,10154
490,2379,2023-02-04,8502
210,2380,2019-10-05,7015
139,2381,2017-09-11,6625
498,2382,2017-05-19,9416
365,2383,2022-07-27,6272
74,2384,2025-09-29,6130
388,2385,2025-03-07,10208
530,2386,2024-01-30,7330
525,2387,2020-02-14,8392
226,2388,2026-03-22,9079
86,2389,2016-12-06,7343
156,2390,2022-10-19,7552
198,2391,2016-03-29,5328
30,2392,2024-05-15,7005
465,2393,2025-04-23,7757
252,2394,2022-05-22,11163
551,2395,2022-05-01,10708
153,2396,2025-10-18,6993
75,2397,2018-04-28,6173
266,2398,2020-11-26,7822
515,2399,2025-07-19,8113
390,2400,2022-11-14,6709
130,2401,2021-05-14,11184
549,2402,2024-01-01,7112
106,2403,2021-07-03,10399
568,2404,2018-04-06,11565
509,2405,2020-08-17,7805
584,2406,2016-10-20,7792
216,2407,2026-04-23,9290
143,2408,2016-06-17,5772
101,2409,2024-09-25,7251
32,2410,2025-02-18,8177
362,2411,2017-11-01,10737
439,2412,2020-05-28,7398
189,2413,2020-10-31,8646
226,2414,2025-10-09,8021
66,2415,2025-01-12,6183
500,2416,2018-01-19,7290
324,2417,2019-11-15,6807
255,2418,2021-06-25,11835
375,2419,2023-07-18,8213
322,2420,2024-06-04,8161
481,2421,2020-08-09,7131
542,2422,2020-12-12,9188
301,2423,2022-08-08,8488
164,2424,2017-11-05,7282
592,2425,2019-03-25,10801
377,2426,2025-04-24,5985
23,2427,2019-06-10,8332
142,2428,2019-07-13,5047
424,2429,2022-06-27,6061
582,2430,2020-09-11,7678
393,2431,2021-12-26,7734
113,2432,2017-08-08,11704
56,2433,2025-09-18,8454
130,2434,2024-06-01,8664
428,2435,2023-12-22,9032
184,2436,2022-09-12,6895
328,2437,2023-11-16,5178
452,2438,2022-07-21,11370
221,2439,2018-11-20,10610
276,2440,2025-09-19,6134
75,2441,2017-06-20,9714
113,2442,2019-05-18,8580
381,2443,2026-02-07,5035
191,2444,2017-08-26,11450
201,2445,2019-04-13,9042
473,2446,2022-03-03,10648
7,2447,2019-03-21,7825
505,2448,2024-02-09,9646
475,2449,2025-08-15,6121
383,2450,2017-04-21,9257
299,2451,2023-10-30,10369
54,2452,2021-02-22,5198
209,2453,2018-07-31,10322
543,2454,2017-07-02,5766
300,2455,2021-01-28,9550
148,2456,2024-09-06,6990
198,2457,2020-12-26,10284
160,2458,2023-10-11,5459
582,2459,2023-11-01,10760
277,2460,2019-07-21,5524
405,2461,2021-06-22,8278
456,2462,2016-02-18,8239
202,2463,2020-07-25,10162
225,2464,2023-07-11,6151
533,2465,2020-10-12,6642
5,2466,2017-04-07,5551
142,2467,2025-11-26,11502
156,2468,2016-04-20,11731
51,2469,2025-12-29,10898
531,2470,2019-04-11,9123
275,2471,2017-06-02,8176
260,2472,2024-09-02,9449
209,2473,2018-04-18,11166
218,2474,2020-09-28,11955
463,2475,2023-07-30,9720
391,2476,2016-04-03,11471
522,2477,2017-11-12,10663
554,2478,2022-10-15,8321
511,2479,2024-02-12,11062
88,2480,2023-10-27,6694
391,2481,2016-02-05,11978
344,2482,2023-03-06,10547
260,2483,2022-10-20,7343
446,2484,2025-10-30,9910
137,2485,2016-04-08,9606
380,2486,2026-04-14,8434
287,2487,2022-05-16,10858
54,2488,2017-04-10,6538
150,2489,2018-12-07,10092
379,2490,2024-07-24,5766
578,2491,2018-05-31,8065
52,2492,2025-04-01,10350
1,2493,2016-11-13,5887
340,2494,2019-04-10,8207
113,2495,2021-04-30,7826
544,2496,2024-01-09,10660
62,2497,2022-01-24,5399
222,2498,2021-11-15,11010
522,2499,2022-06-21,10234
37,2500,2019-03-16,7091
70,2501,2016-09-07,7308
63,2502,2019-01-18,6982
66,2503,2019-11-28,8323
395,2504,2026-01-08,9169
349,2505,2016-11-06,10628
219,2506,2025-05-07,7704
196,2507,2021-11-09,10196
106,2508,2019-01-29,9219
223,2509,2021-05-09,7541
470,2510,2019-08-02,7885
518,2511,2016-07-23,6614
44,2512,2023-01-01,10236
13,2513,2017-02-26,8303
529,2514,2019-07-25,8124
289,2515,2021-01-06,5901
499,2516,2025-06-05,11681
462,2517,2022-02-26,7148
37,2518,2017-01-08,9982
39,2519,2017-09-25,8789
106,2520,2020-07-16,9966
540,2521,2023-10-13,9577
210,2522,2021-06-04,10748
106,2523,2020-11-20,5765
110,2524,2020-02-07,9226
399,2525,2020-10-03,11544
530,2526,2020-09-26,5924
88,2527,2022-05-18,9679
482,2528,2025-04-08,11812
395,2529,2020-12-01,7918
594,2530,2024-04-02,10839
534,2531,2018-04-07,10439
204,2532,2017-10-16,8390
68,2533,2021-05-05,5341
329,2534,2025-09-12,5230
341,2535,2022-01-05,6698
384,2536,2018-02-15,7093
366,2537,2023-03-21,9416
69,2538,2022-08-05,7848
433,2539,2019-09-02,8602
154,2540,2022-02-12,8027
253,2541,2020-02-02,6961
254,2542,2022-06-27,10375
522,2543,2017-10-30,7312
164,2544,2020-05-07,8278
146,2545,2017-01-21,8834
494,2546,2019-10-04,9583
45,2547,2016-09-29,10581
339,2548,2022-01-18,11671
275,2549,2020-10-08,8504
562,2550,2021-06-09,9954
214,2551,2016-01-18,11674
208,2552,2016-01-27,6242
528,2553,2019-10-28,6675
162,2554,2026-02-07,11764
474,2555,2018-01-02,8923
394,2556,2020-10-27,9853
574,2557,2025-02-04,10303
228,2558,2018-11-10,7594
72,2559,2023-02-26,8039
63,2560,2017-11-05,7620
129,2561,2025-10-23,9242
380,2562,2019-05-13,8493
110,2563,2018-09-04,5036
558,2564,2021-03-28,11702
196,2565,2026-04-06,5062
549,2566,2026-04-10,9622
484,2567,2017-05-27,10915
9,2568,2023-03-01,8741
230,2569,2022-03-25,10857
171,2570,2021-06-04,11499
487,2571,2021-04-05,8734
119,2572,2017-05-10,11225
514,2573,2019-04-13,6148
327,2574,2017-06-09,10679
493,2575,2023-04-26,9128
400,2576,2018-03-23,5008
63,2577,2016-02-05,8625
85,2578,2017-08-22,5599
50,2579,2025-04-11,6159
286,2580,2017-07-30,6584
303,2581,2023-07-28,7377
501,2582,2018-06-06,10552
54,2583,2019-11-29,11052
496,2584,2025-07-08,11730
458,2585,2021-04-07,5769
438,2586,2017-05-07,10552
594,2587,2022-07-14,10168
487,2588,2017-03-19,8081
374,2589,2023-12-17,9996
445,2590,2019-12-04,11323
409,2591,2020-07-07,11305
467,2592,2020-07-23,7424
42,2593,2022-10-23,9992
387,2594,2021-11-16,6921
200,2595,2019-03-23,11381
273,2596,2016-03-06,5143
376,2597,2017-09-15,6322
289,2598,2017-07-20,10525
389,2599,2023-08-26,10837
374,2600,2018-03-14,11392
470,2601,2022-12-31,6640
187,2602,2017-06-04,11863
91,2603,2022-07-01,5622
265,2604,2018-09-25,10109
14,2605,2021-02-21,5174
371,2606,2023-10-10,7330
490,2607,2023-07-14,6992
432,2608,2016-07-24,11244
117,2609,2019-10-02,9037
118,2610,2016-12-04,7693
39,2611,2024-05-10,10751
99,2612,2016-06-28,5567
407,2613,2023-12-13,11789
156,2614,2020-09-12,5073
32,2615,2021-08-26,5267
138,2616,2020-07-01,7856
574,2617,2022-05-31,10879
214,2618,2023-07-04,7143
480,2619,2026-03-15,7754
467,2620,2025-09-06,9557
209,2621,2018-06-22,7610
296,2622,2021-09-10,9099
212,2623,2020-01-07,9030
92,2624,2022-09-24,6531
111,2625,2019-03-07,9673
413,2626,2021-04-17,9670
94,2627,2025-03-05,7065
394,2628,2018-09-20,10823
518,2629,2026-05-13,8384
397,2630,2025-07-26,7323
246,2631,2025-02-09,6276
24,2632,2025-10-30,6701
94,2633,2021-07-19,10674
143,2634,2025-03-01,10385
418,2635,2020-09-29,7988
150,2636,2024-09-24,9247
146,2637,2019-06-25,8218
552,2638,2019-09-26,7161
171,2639,2024-01-30,9080
132,2640,2019-04-03,5021
41,2641,2025-02-03,5281
145,2642,2016-03-26,9473
401,2643,2023-06-13,5406
89,2644,2019-05-30,10460
387,2645,2024-11-09,5143
328,2646,2016-12-18,9826
25,2647,2022-04-10,11272
347,2648,2019-02-20,6707
147,2649,2021-07-22,5938
411,2650,2023-04-23,6662
59,2651,2025-11-09,10283
203,2652,2018-08-18,7623
431,2653,2025-06-23,10369
223,2654,2020-04-11,9901
206,2655,2025-02-07,5105
92,2656,2026-03-04,5476
59,2657,2024-02-06,5308
54,2658,2021-11-25,11723
241,2659,2016-09-27,9530
455,2660,2021-11-04,5933
4,2661,2025-01-28,7537
545,2662,2016-07-02,6421
540,2663,2023-03-21,6889
344,2664,2023-11-03,7282
67,2665,2019-10-04,9454
185,2666,2023-01-03,10594
52,2667,2022-12-21,11058
236,2668,2016-07-21,7150
226,2669,2023-02-07,8633
428,2670,2020-10-05,5725
249,2671,2024-08-21,8420
404,2672,2017-11-28,9372
26,2673,2021-09-27,11462
85,2674,2017-07-28,6123
440,2675,2021-10-30,5547
358,2676,2025-07-26,11234
586,2677,2019-05-26,11388
470,2678,2026-01-10,10713
263,2679,2024-08-16,8751
4,2680,2025-10-10,7846
226,2681,2016-10-28,11784
91,2682,2016-05-28,7857
562,2683,2018-05-18,10524
251,2684,2016-02-04,10020
444,2685,2021-07-29,6661
459,2686,2022-12-09,9127
298,2687,2017-07-25,5775
572,2688,2022-07-22,6022
316,2689,2017-07-27,10466
433,2690,2022-10-19,6906
486,2691,2020-07-29,11008
365,2692,2023-04-06,5235
107,2693,2020-07-19,11654
498,2694,2020-10-15,8923
101,2695,2021-09-16,9057
491,2696,2020-06-18,6026
544,2697,2022-01-31,11639
222,2698,2020-08-02,6934
443,2699,2022-02-09,9308
367,2700,2016-04-10,5719
407,2701,2025-11-09,11356
166,2702,2021-02-26,8289
177,2703,2022-08-22,6301
189,2704,2020-10-07,8541
446,2705,2020-12-23,9216
528,2706,2016-02-15,9668
200,2707,2021-01-07,10272
407,2708,2016-12-16,8237
333,2709,2017-11-23,6534
564,2710,2026-04-13,10249
551,2711,2022-10-31,5005
475,2712,2019-04-08,9757
598,2713,2018-09-17,11622
326,2714,2022-05-05,9386
109,2715,2017-07-09,7649
350,2716,2022-12-24,8904
492,2717,2021-03-19,6247
445,2718,2019-08-14,9941
508,2719,2020-04-06,7427
26,2720,2022-02-26,11869
193,2721,2026-03-25,9563
379,2722,2024-04-27,9359
26,2723,2019-07-22,5240
75,2724,2026-04-19,10821
298,2725,2017-05-26,11334
452,2726,2017-03-23,11395
397,2727,2019-09-12,8955
565,2728,2022-07-14,6543
586,2729,2016-10-13,11741
143,2730,2022-08-14,7887
406,2731,2019-12-08,11565
96,2732,2021-12-28,9365
452,2733,2016-11-24,10310
117,2734,2025-06-08,7526
539,2735,2020-10-21,5322
58,2736,2025-10-15,10336
370,2737,2024-09-04,5357
5,2738,2024-01-21,9943
189,2739,2018-12-08,7209
186,2740,2021-11-11,8663
575,2741,2025-05-14,9024
358,2742,2023-03-04,8793
51,2743,2023-01-09,6908
18,2744,2024-09-05,6157
201,2745,2016-03-14,6011
105,2746,2024-03-13,6228
349,2747,2023-02-08,5108
66,2748,2023-03-21,9154
401,2749,2025-05-15,10124
37,2750,2021-07-13,7254
176,2751,2022-05-30,11178
24,2752,2020-07-02,10419
353,2753,2017-09-03,6484
166,2754,2018-07-19,11971
194,2755,2020-07-29,9953
216,2756,2025-03-16,5975
575,2757,2016-03-05,8149
173,2758,2025-12-09,5342
14,2759,2024-10-09,9083
201,2760,2016-03-22,6114
268,2761,2024-10-22,6415
395,2762,2023-04-21,10821
434,2763,2017-07-22,7126
588,2764,2021-01-22,7977
245,2765,2021-04-07,11493
296,2766,2016-04-11,10712
335,2767,2021-07-19,11405
95,2768,2025-01-17,10259
284,2769,2019-06-03,8203
377,2770,2026-02-08,8342
508,2771,2018-11-13,5407
390,2772,2022-02-01,9038
214,2773,2020-01-22,10291
312,2774,2018-11-02,8052
225,2775,2018-11-07,7705
68,2776,2019-02-23,8119
440,2777,2026-01-19,9497
550,2778,2023-06-07,11739
429,2779,2019-12-20,9211
204,2780,2023-06-21,11123
275,2781,2021-09-06,6624
304,2782,2022-04-19,11073
235,2783,2023-06-01,7893
561,2784,2020-10-23,10160
164,2785,2025-08-01,8411
507,2786,2018-06-03,8556
402,2787,2025-04-22,7455
531,2788,2019-07-06,6968
158,2789,2016-04-30,10431
472,2790,2021-04-20,7989
538,2791,2021-04-13,5037
521,2792,2026-02-07,9988
298,2793,2018-09-25,6303
419,2794,2024-08-25,11587
575,2795,2018-06-13,10381
258,2796,2019-05-16,6997
441,2797,2022-09-11,10656
346,2798,2025-09-19,9387
33,2799,2019-12-29,5194
313,2800,2019-07-31,11551
62,2801,2020-01-19,10904
33,2802,2022-09-06,6432
545,2803,2019-01-07,8284
475,2804,2017-11-07,11003
9,2805,2016-07-28,8750
202,2806,2019-02-22,6410
201,2807,2022-05-12,5374
479,2808,2021-01-04,6861
502,2809,2026-03-04,6162
323,2810,2019-01-09,10201
354,2811,2023-06-24,10151
5,2812,2018-09-16,9605
30,2813,2016-09-16,8454
142,2814,2019-10-04,9580
360,2815,2017-03-26,7902
40,2816,2023-08-03,6086
5,2817,2019-05-13,7813
24,2818,2023-05-18,6515
576,2819,2017-01-20,7553
215,2820,2019-11-07,6859
67,2821,2017-07-24,8801
272,2822,2024-08-27,10601
239,2823,2025-03-30,6833
504,2824,2022-12-16,11819
339,2825,2018-02-09,5644
103,2826,2017-04-02,6165
245,2827,2023-05-14,7888
590,2828,2016-04-29,7250
171,2829,2020-06-30,7932
190,2830,2025-12-03,8774
271,2831,2017-09-02,9516
445,2832,2025-06-04,10534
390,2833,2026-02-28,6500
353,2834,2017-03-30,10668
53,2835,2021-11-14,7977
508,2836,2018-07-04,9329
198,2837,2022-03-19,10856
359,2838,2019-11-28,7396
351,2839,2016-11-24,7126
442,2840,2016-06-16,11538
83,2841,2022-07-22,6901
332,2842,2017-01-19,5642
489,2843,2023-06-19,7493
353,2844,2025-04-17,7928
321,2845,2024-06-22,10605
226,2846,2023-09-21,8717
33,2847,2026-05-11,11265
428,2848,2017-07-09,8882
191,2849,2022-02-05,11923
111,2850,2020-08-29,8732
205,2851,2018-10-10,8623
257,2852,2020-04-27,5782
144,2853,2025-06-26,5711
326,2854,2025-04-24,8896
384,2855,2020-09-29,10891
171,2856,2024-07-14,8484
264,2857,2025-11-25,5831
178,2858,2024-06-12,8475
30,2859,2021-10-05,7109
539,2860,2017-04-30,9187
453,2861,2020-05-25,6308
